Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
GO: Biological Process	GO:0002684	positive regulation of immune system process	 	4.138E-24	5.938E-21	1.747E-22	1.370E-21	31	1259	A2M,CFH,IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHA1,IGHA2,IGHG2,IGHG3,IGHG4,IGHM,HPX,APCS,SERPING1,IGKV3D-20,C3,C4BPA,IGLC3,IGLC6,C9,IGKV3-20,IGKV2-30,IGHV3-74,CRP,IGHV3-72,IGLV3-21,IGHV3-64D
GO: Biological Process	GO:0002697	regulation of immune effector process	 	5.800E-24	8.323E-21	2.378E-22	1.866E-21	25	630	A2M,CFH,IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHG2,IGHG3,IGHG4,IGHM,HPX,SERPING1,IGKV3D-20,C3,APOA1,C4BPA,IGLC3,IGLC6,C9,IGKV3-20,IGKV2-30,IGLV3-21
GO: Biological Process	GO:0008037	cell recognition	 	1.015E-23	1.457E-20	4.047E-22	3.176E-21	20	291	IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHA1,IGHA2,IGHG2,IGHG3,IGHG4,IGHM,C4BPA,IGLC3,IGLC6,IGHV3-74,CRP,IGHV3-72,IGHV3-64D
GO: Biological Process	GO:0006953	acute-phase response	 	3.636E-23	5.217E-20	1.410E-21	1.106E-20	14	73	A2M,SERPINA3,ORM1,ORM2,SAA1,SERPINA1,SAA2,HP,HPR,FGA,APCS,PZP,ITIH4,CRP
GO: Biological Process	GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	 	1.223E-22	1.755E-19	4.499E-21	3.530E-20	16	139	IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHG2,IGHG3,IGHG4,IGKV3D-20,IGLC3,IGLC6,IGKV3-20,IGKV2-30,IGLV3-21
GO: Biological Process	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	 	1.223E-22	1.755E-19	4.499E-21	3.530E-20	16	139	IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHG2,IGHG3,IGHG4,IGKV3D-20,IGLC3,IGLC6,IGKV3-20,IGKV2-30,IGLV3-21
GO: Biological Process	GO:0050864	regulation of B cell activation	 	2.024E-22	2.904E-19	7.260E-21	5.697E-20	18	228	IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHA1,IGHA2,IGHG2,IGHG3,IGHG4,IGHM,IGLC3,IGLC6,IGHV3-74,IGHV3-72,IGHV3-64D
GO: Biological Process	GO:0002682	regulation of immune system process	 	2.642E-22	3.791E-19	9.247E-21	7.256E-20	34	1910	A2M,CFH,IGHV3-48,ORM1,ORM2,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHA1,IGHA2,IGHG2,IGHG3,IGHG4,IGHM,HPX,APCS,SERPING1,IGKV3D-20,C3,APOA1,C4BPA,IGLC3,IGLC6,C9,IGKV3-20,IGKV2-30,IGHV3-74,CRP,IGHV3-72,IGLV3-21,IGHV3-64D
GO: Biological Process	GO:0038094	Fc-gamma receptor signaling pathway	 	2.772E-22	3.978E-19	9.472E-21	7.432E-20	16	146	IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHG2,IGHG3,IGHG4,IGKV3D-20,IGLC3,IGLC6,IGKV3-20,IGKV2-30,IGLV3-21
GO: Biological Process	GO:0002431	Fc receptor mediated stimulatory signaling pathway	 	3.105E-22	4.456E-19	1.036E-20	8.132E-20	16	147	IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHG2,IGHG3,IGHG4,IGKV3D-20,IGLC3,IGLC6,IGKV3-20,IGKV2-30,IGLV3-21
GO: Biological Process	GO:0002429	immune response-activating cell surface receptor signaling pathway	 	1.996E-21	2.864E-18	6.510E-20	5.108E-19	22	526	IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHA1,IGHA2,IGHG2,IGHG3,IGHG4,IGHM,IGKV3D-20,IGLC3,IGLC6,IGKV3-20,IGKV2-30,IGHV3-74,IGHV3-72,IGLV3-21,IGHV3-64D
GO: Biological Process	GO:0002757	immune response-activating signal transduction	 	2.258E-21	3.240E-18	7.199E-20	5.649E-19	22	529	IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHA1,IGHA2,IGHG2,IGHG3,IGHG4,IGHM,IGKV3D-20,IGLC3,IGLC6,IGKV3-20,IGKV2-30,IGHV3-74,IGHV3-72,IGLV3-21,IGHV3-64D
GO: Biological Process	GO:0002768	immune response-regulating cell surface receptor signaling pathway	 	1.090E-20	1.564E-17	3.400E-19	2.668E-18	22	569	IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHA1,IGHA2,IGHG2,IGHG3,IGHG4,IGHM,IGKV3D-20,IGLC3,IGLC6,IGKV3-20,IGKV2-30,IGHV3-74,IGHV3-72,IGLV3-21,IGHV3-64D
GO: Biological Process	GO:0002764	immune response-regulating signaling pathway	 	1.366E-20	1.961E-17	4.172E-19	3.273E-18	22	575	IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHA1,IGHA2,IGHG2,IGHG3,IGHG4,IGHM,IGKV3D-20,IGLC3,IGLC6,IGKV3-20,IGKV2-30,IGHV3-74,IGHV3-72,IGLV3-21,IGHV3-64D
GO: Biological Process	GO:0050851	antigen receptor-mediated signaling pathway	 	9.052E-19	1.299E-15	2.706E-17	2.123E-16	18	363	IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHA1,IGHA2,IGHG2,IGHG3,IGHG4,IGHM,IGLC3,IGLC6,IGHV3-74,IGHV3-72,IGHV3-64D
GO: Biological Process	GO:0038093	Fc receptor signaling pathway	 	1.228E-18	1.762E-15	3.596E-17	2.822E-16	16	244	IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHG2,IGHG3,IGHG4,IGKV3D-20,IGLC3,IGLC6,IGKV3-20,IGKV2-30,IGLV3-21
GO: Biological Process	GO:0042113	B cell activation	 	2.828E-18	4.058E-15	8.116E-17	6.368E-16	18	387	IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHA1,IGHA2,IGHG2,IGHG3,IGHG4,IGHM,IGLC3,IGLC6,IGHV3-74,IGHV3-72,IGHV3-64D
GO: Biological Process	GO:0002576	platelet degranulation	 	1.047E-17	1.503E-14	2.947E-16	2.312E-15	13	129	A2M,SERPINA3,ORM1,ORM2,SERPINA1,FGA,FGB,SERPING1,APOA1,ALB,FGG,APOH,ITIH4
GO: Biological Process	GO:0001775	cell activation	 	2.080E-17	2.985E-14	5.740E-16	4.504E-15	29	1779	CFH,IGHV3-48,SERPINA3,ORM1,ORM2,SAA1,SERPINA1,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHA1,IGHA2,HP,IGHG2,IGHG3,IGHG4,IGHM,FGA,FGB,C3,IGLC3,IGLC6,FGG,IGHV3-74,IGHV3-72,IGHV3-64D
GO: Biological Process	GO:0051251	positive regulation of lymphocyte activation	 	3.760E-17	5.396E-14	1.018E-15	7.988E-15	18	448	IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHA1,IGHA2,IGHG2,IGHG3,IGHG4,IGHM,IGLC3,IGLC6,IGHV3-74,IGHV3-72,IGHV3-64D
GO: Biological Process	GO:0006954	inflammatory response	 	5.828E-17	8.363E-14	1.549E-15	1.215E-14	23	970	A2M,CFH,SERPINA3,ORM1,TGM2,ORM2,SAA1,SERPINA1,SAA2,HP,IGHG2,IGHG3,IGHG4,HPR,FGA,APCS,SERPINC1,C3,APOA1,APOC3,PZP,ITIH4,CRP
GO: Biological Process	GO:0002696	positive regulation of leukocyte activation	 	4.036E-16	5.792E-13	1.053E-14	8.263E-14	18	513	IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHA1,IGHA2,IGHG2,IGHG3,IGHG4,IGHM,IGLC3,IGLC6,IGHV3-74,IGHV3-72,IGHV3-64D
GO: Biological Process	GO:0050900	leukocyte migration	 	4.265E-16	6.120E-13	1.093E-14	8.575E-14	19	608	IGHV3-48,SAA1,SAA2,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHA1,IGHA2,IGHM,JCHAIN,IGKV3D-20,IGLC3,IGLC6,IGKV3-20,IGKV2-30,IGLV3-21
GO: Biological Process	GO:0038095	Fc-epsilon receptor signaling pathway	 	4.426E-16	6.351E-13	1.114E-14	8.743E-14	13	171	IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGKV3D-20,IGLC3,IGLC6,IGKV3-20,IGKV2-30,IGLV3-21
GO: Biological Process	GO:0050867	positive regulation of cell activation	 	6.892E-16	9.890E-13	1.705E-14	1.338E-13	18	529	IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHA1,IGHA2,IGHG2,IGHG3,IGHG4,IGHM,IGLC3,IGLC6,IGHV3-74,IGHV3-72,IGHV3-64D
GO: Biological Process	GO:0051249	regulation of lymphocyte activation	 	2.355E-14	3.380E-11	5.729E-13	4.495E-12	18	649	IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHA1,IGHA2,IGHG2,IGHG3,IGHG4,IGHM,IGLC3,IGLC6,IGHV3-74,IGHV3-72,IGHV3-64D
GO: Biological Process	GO:0019731	antibacterial humoral response	 	2.996E-14	4.299E-11	7.165E-13	5.622E-12	10	90	IGHA1,IGHA2,IGHG2,IGHG3,IGHG4,IGHM,JCHAIN,FGA,FGB,IGKV3-20
GO: Biological Process	GO:0050865	regulation of cell activation	 	9.091E-14	1.305E-10	2.139E-12	1.678E-11	19	818	IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHA1,IGHA2,IGHG2,IGHG3,IGHG4,IGHM,IGLC3,IGLC6,FGG,IGHV3-74,IGHV3-72,IGHV3-64D
GO: Biological Process	GO:0002438	acute inflammatory response to antigenic stimulus	 	2.081E-13	2.987E-10	4.795E-12	3.762E-11	8	44	A2M,ORM1,ORM2,IGHG2,IGHG3,IGHG4,SERPINC1,C3
GO: Biological Process	GO:0045321	leukocyte activation	 	2.105E-13	3.021E-10	4.795E-12	3.762E-11	24	1584	IGHV3-48,SERPINA3,ORM1,ORM2,SERPINA1,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHA1,IGHA2,HP,IGHG2,IGHG3,IGHG4,IGHM,C3,IGLC3,IGLC6,IGHV3-74,IGHV3-72,IGHV3-64D
GO: Biological Process	GO:0002694	regulation of leukocyte activation	 	4.134E-13	5.932E-10	9.269E-12	7.273E-11	18	768	IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHA1,IGHA2,IGHG2,IGHG3,IGHG4,IGHM,IGLC3,IGLC6,IGHV3-74,IGHV3-72,IGHV3-64D
GO: Biological Process	GO:0072378	blood coagulation, fibrin clot formation	 	8.282E-13	1.189E-9	1.829E-11	1.435E-10	7	29	A2M,FGA,FGB,SERPING1,SERPINC1,FGG,APOH
GO: Biological Process	GO:0046649	lymphocyte activation	 	2.376E-11	3.410E-8	5.167E-10	4.054E-9	18	979	IGHV3-48,IGHV3-30,IGHV3-23,IGHV3-13,IGHV3-11,IGLC7,IGHV3-7,IGHA1,IGHA2,IGHG2,IGHG3,IGHG4,IGHM,IGLC3,IGLC6,IGHV3-74,IGHV3-72,IGHV3-64D
GO: Biological Process	GO:0019730	antimicrobial humoral response	 	8.598E-11	1.234E-7	1.841E-9	1.445E-8	10	198	IGHA1,IGHA2,IGHG2,IGHG3,IGHG4,IGHM,JCHAIN,FGA,FGB,IGKV3-20
GO: Biological Process	GO:0002437	inflammatory response to antigenic stimulus	 	1.085E-10	1.557E-7	2.290E-9	1.797E-8	8	93	A2M,ORM1,ORM2,IGHG2,IGHG3,IGHG4,SERPINC1,C3
GO: Biological Process	GO:0007596	blood coagulation	 	3.344E-10	4.799E-7	6.955E-9	5.457E-8	12	395	A2M,CFH,SAA1,SERPINA1,FGA,FGB,SERPING1,SERPINC1,C3,FGG,APOH,C9
GO: Biological Process	GO:0007599	hemostasis	 	3.860E-10	5.539E-7	7.913E-9	6.209E-8	12	400	A2M,CFH,SAA1,SERPINA1,FGA,FGB,SERPING1,SERPINC1,C3,FGG,APOH,C9
GO: Biological Process	GO:0050817	coagulation	 	4.086E-10	5.864E-7	8.259E-9	6.480E-8	12	402	A2M,CFH,SAA1,SERPINA1,FGA,FGB,SERPING1,SERPINC1,C3,FGG,APOH,C9
GO: Biological Process	GO:0050878	regulation of body fluid levels	 	5.343E-10	7.667E-7	1.065E-8	8.356E-8	14	629	A2M,CFH,SAA1,SERPINA1,FGA,FGB,SERPING1,CP,SERPINC1,C3,GC,FGG,APOH,C9
GO: Biological Process	GO:0007584	response to nutrient	 	9.721E-10	1.395E-6	1.911E-8	1.499E-7	11	338	A2M,SERPINA3,ORM1,ORM2,HP,HPR,CP,SERPINC1,APOA1,ALB,APOC3
GO: Biological Process	GO:0042060	wound healing	 	1.492E-9	2.141E-6	2.893E-8	2.270E-7	14	681	A2M,CFH,SAA1,SERPINA1,FGA,FGB,APCS,SERPING1,SERPINC1,C3,FGG,APOH,C9,CRP
GO: Biological Process	GO:0045055	regulated exocytosis	 	4.515E-9	6.479E-6	8.639E-8	6.778E-7	15	881	A2M,SERPINA3,ORM1,ORM2,SERPINA1,HP,FGA,FGB,SERPING1,C3,APOA1,ALB,FGG,APOH,ITIH4
GO: Biological Process	GO:0031667	response to nutrient levels	 	4.634E-9	6.649E-6	8.749E-8	6.865E-7	14	744	A2M,CFH,SERPINA3,ORM1,ORM2,HP,HPR,CP,SERPINC1,GC,APOA1,ALB,APOC3,CRP
GO: Biological Process	GO:0009611	response to wounding	 	7.974E-9	1.144E-5	1.486E-7	1.166E-6	15	919	A2M,CFH,SAA1,SERPINA1,FGA,FGB,APCS,SERPING1,SERPINC1,C3,APOA1,FGG,APOH,C9,CRP
GO: Biological Process	GO:0009991	response to extracellular stimulus	 	8.866E-9	1.272E-5	1.631E-7	1.280E-6	14	783	A2M,CFH,SERPINA3,ORM1,ORM2,HP,HPR,CP,SERPINC1,GC,APOA1,ALB,APOC3,CRP
GO: Biological Process	GO:0042730	fibrinolysis	 	9.452E-9	1.356E-5	1.717E-7	1.347E-6	5	28	FGA,FGB,SERPING1,FGG,APOH
GO: Biological Process	GO:0051346	negative regulation of hydrolase activity	 	1.063E-8	1.526E-5	1.908E-7	1.497E-6	12	537	A2M,SERPINA3,SERPINA1,APCS,SERPING1,SERPINC1,C3,APOA1,APOC3,PZP,SERPINA2,ITIH4
GO: Biological Process	GO:0002894	positive regulation of type II hypersensitivity	 	2.028E-8	2.909E-5	3.548E-7	2.784E-6	4	12	IGHG2,IGHG3,IGHG4,C3
GO: Biological Process	GO:0001798	positive regulation of type IIa hypersensitivity	 	2.028E-8	2.909E-5	3.548E-7	2.784E-6	4	12	IGHG2,IGHG3,IGHG4,C3
GO: Biological Process	GO:0002892	regulation of type II hypersensitivity	 	2.923E-8	4.194E-5	4.836E-7	3.795E-6	4	13	IGHG2,IGHG3,IGHG4,C3
GO: Biological Process	GO:0001796	regulation of type IIa hypersensitivity	 	2.923E-8	4.194E-5	4.836E-7	3.795E-6	4	13	IGHG2,IGHG3,IGHG4,C3
GO: Biological Process	GO:0001794	type IIa hypersensitivity	 	2.923E-8	4.194E-5	4.836E-7	3.795E-6	4	13	IGHG2,IGHG3,IGHG4,C3
GO: Biological Process	GO:0002445	type II hypersensitivity	 	2.923E-8	4.194E-5	4.836E-7	3.795E-6	4	13	IGHG2,IGHG3,IGHG4,C3
GO: Biological Process	GO:0006887	exocytosis	 	2.999E-8	4.304E-5	4.836E-7	3.795E-6	15	1015	A2M,SERPINA3,ORM1,ORM2,SERPINA1,HP,FGA,FGB,SERPING1,C3,APOA1,ALB,FGG,APOH,ITIH4
GO: Biological Process	GO:0140029	exocytic process	 	2.999E-8	4.304E-5	4.836E-7	3.795E-6	15	1015	A2M,SERPINA3,ORM1,ORM2,SERPINA1,HP,FGA,FGB,SERPING1,C3,APOA1,ALB,FGG,APOH,ITIH4
GO: Biological Process	GO:0099500	vesicle fusion to plasma membrane	 	2.999E-8	4.304E-5	4.836E-7	3.795E-6	15	1015	A2M,SERPINA3,ORM1,ORM2,SERPINA1,HP,FGA,FGB,SERPING1,C3,APOA1,ALB,FGG,APOH,ITIH4
GO: Biological Process	GO:0031638	zymogen activation	 	3.861E-8	5.541E-5	6.156E-7	4.830E-6	6	74	HP,HPR,FGA,FGB,FGG,APOH
GO: Biological Process	GO:0010951	negative regulation of endopeptidase activity	 	4.907E-8	7.042E-5	7.739E-7	6.072E-6	9	285	A2M,SERPINA3,SERPINA1,SERPING1,SERPINC1,C3,PZP,SERPINA2,ITIH4
GO: Biological Process	GO:0046903	secretion	 	5.497E-8	7.889E-5	8.575E-7	6.728E-6	19	1787	A2M,SERPINA3,ORM1,ORM2,SAA1,SERPINA1,HP,FGA,FGB,SERPING1,CP,SERPINC1,C3,GC,APOA1,ALB,FGG,APOH,ITIH4
GO: Biological Process	GO:0002889	regulation of immunoglobulin mediated immune response	 	5.736E-8	8.231E-5	8.756E-7	6.871E-6	6	79	IGHG2,IGHG3,IGHG4,HPX,C3,C4BPA
GO: Biological Process	GO:0002712	regulation of B cell mediated immunity	 	5.736E-8	8.231E-5	8.756E-7	6.871E-6	6	79	IGHG2,IGHG3,IGHG4,HPX,C3,C4BPA
GO: Biological Process	GO:0006906	vesicle fusion	 	6.163E-8	8.843E-5	9.309E-7	7.304E-6	15	1072	A2M,SERPINA3,ORM1,ORM2,SERPINA1,HP,FGA,FGB,SERPING1,C3,APOA1,ALB,FGG,APOH,ITIH4
GO: Biological Process	GO:0090174	organelle membrane fusion	 	6.631E-8	9.515E-5	9.912E-7	7.777E-6	15	1078	A2M,SERPINA3,ORM1,ORM2,SERPINA1,HP,FGA,FGB,SERPING1,C3,APOA1,ALB,FGG,APOH,ITIH4
GO: Biological Process	GO:0010466	negative regulation of peptidase activity	 	7.186E-8	1.031E-4	1.063E-6	8.341E-6	9	298	A2M,SERPINA3,SERPINA1,SERPING1,SERPINC1,C3,PZP,SERPINA2,ITIH4
GO: Biological Process	GO:0002885	positive regulation of hypersensitivity	 	9.655E-8	1.385E-4	1.414E-6	1.109E-5	4	17	IGHG2,IGHG3,IGHG4,C3
GO: Biological Process	GO:0048284	organelle fusion	 	1.007E-7	1.445E-4	1.459E-6	1.145E-5	15	1113	A2M,SERPINA3,ORM1,ORM2,SERPINA1,HP,FGA,FGB,SERPING1,C3,APOA1,ALB,FGG,APOH,ITIH4
GO: Biological Process	GO:0007597	blood coagulation, intrinsic pathway	 	1.239E-7	1.778E-4	1.778E-6	1.395E-5	4	18	A2M,SERPING1,SERPINC1,APOH
GO: Biological Process	GO:0032101	regulation of response to external stimulus	 	1.260E-7	1.808E-4	1.790E-6	1.405E-5	16	1306	A2M,TGM2,SAA1,IGHG2,IGHG3,IGHG4,HPX,FGA,FGB,APCS,SERPING1,SERPINC1,C3,APOA1,FGG,APOH
GO: Biological Process	GO:0030193	regulation of blood coagulation	 	1.434E-7	2.058E-4	2.017E-6	1.583E-5	6	92	FGA,FGB,SERPING1,SERPINC1,FGG,APOH
GO: Biological Process	GO:1900046	regulation of hemostasis	 	1.530E-7	2.195E-4	2.131E-6	1.672E-5	6	93	FGA,FGB,SERPING1,SERPINC1,FGG,APOH
GO: Biological Process	GO:0002866	positive regulation of acute inflammatory response to antigenic stimulus	 	1.566E-7	2.248E-4	2.141E-6	1.680E-5	4	19	IGHG2,IGHG3,IGHG4,C3
GO: Biological Process	GO:0060263	regulation of respiratory burst	 	1.566E-7	2.248E-4	2.141E-6	1.680E-5	4	19	IGHA1,IGHA2,JCHAIN,APOH
GO: Biological Process	GO:0050818	regulation of coagulation	 	2.091E-7	3.001E-4	2.831E-6	2.222E-5	6	98	FGA,FGB,SERPING1,SERPINC1,FGG,APOH
GO: Biological Process	GO:0002883	regulation of hypersensitivity	 	2.409E-7	3.457E-4	3.231E-6	2.535E-5	4	21	IGHG2,IGHG3,IGHG4,C3
GO: Biological Process	GO:0061025	membrane fusion	 	2.612E-7	3.749E-4	3.471E-6	2.723E-5	15	1198	A2M,SERPINA3,ORM1,ORM2,SERPINA1,HP,FGA,FGB,SERPING1,C3,APOA1,ALB,FGG,APOH,ITIH4
GO: Biological Process	GO:0061041	regulation of wound healing	 	2.656E-7	3.811E-4	3.496E-6	2.743E-5	7	168	FGA,FGB,APCS,SERPING1,SERPINC1,FGG,APOH
GO: Biological Process	GO:0009725	response to hormone	 	2.725E-7	3.910E-4	3.555E-6	2.789E-5	16	1382	A2M,SERPINA3,ORM1,ORM2,SERPINA1,HP,HPR,HPX,FGA,FGB,SERPINC1,C3,GC,APOA1,APOC3,C9
GO: Biological Process	GO:0061045	negative regulation of wound healing	 	2.813E-7	4.036E-4	3.636E-6	2.853E-5	6	103	FGA,FGB,APCS,SERPING1,FGG,APOH
GO: Biological Process	GO:0034014	response to triglyceride	 	3.353E-7	4.811E-4	4.296E-6	3.371E-5	3	6	SERPINA1,APOC3,APOH
GO: Biological Process	GO:0043086	negative regulation of catalytic activity	 	3.490E-7	5.008E-4	4.432E-6	3.478E-5	14	1053	A2M,SERPINA3,SERPINA1,HP,HPR,APCS,SERPING1,SERPINC1,C3,APOA1,APOC3,PZP,SERPINA2,ITIH4
GO: Biological Process	GO:0002444	myeloid leukocyte mediated immunity	 	4.088E-7	5.866E-4	5.138E-6	4.031E-5	11	610	SERPINA3,ORM1,ORM2,SAA1,SERPINA1,SAA2,HP,IGHG2,IGHG3,IGHG4,C3
GO: Biological Process	GO:0002891	positive regulation of immunoglobulin mediated immune response	 	4.153E-7	5.960E-4	5.138E-6	4.031E-5	5	58	IGHG2,IGHG3,IGHG4,HPX,C3
GO: Biological Process	GO:0002714	positive regulation of B cell mediated immunity	 	4.153E-7	5.960E-4	5.138E-6	4.031E-5	5	58	IGHG2,IGHG3,IGHG4,HPX,C3
GO: Biological Process	GO:0002524	hypersensitivity	 	4.252E-7	6.102E-4	5.216E-6	4.092E-5	4	24	IGHG2,IGHG3,IGHG4,C3
GO: Biological Process	GO:0002863	positive regulation of inflammatory response to antigenic stimulus	 	5.053E-7	7.251E-4	6.145E-6	4.821E-5	4	25	IGHG2,IGHG3,IGHG4,C3
GO: Biological Process	GO:0031100	animal organ regeneration	 	5.891E-7	8.454E-4	7.104E-6	5.574E-5	7	189	ORM1,ORM2,HP,HPR,FGA,APOA1,APOH
GO: Biological Process	GO:0031639	plasminogen activation	 	5.960E-7	8.552E-4	7.127E-6	5.592E-5	4	26	FGA,FGB,FGG,APOH
GO: Biological Process	GO:0060416	response to growth hormone	 	7.384E-7	1.060E-3	8.757E-6	6.871E-5	5	65	ORM1,ORM2,HP,HPR,FGA
GO: Biological Process	GO:0002864	regulation of acute inflammatory response to antigenic stimulus	 	8.131E-7	1.167E-3	9.486E-6	7.443E-5	4	28	IGHG2,IGHG3,IGHG4,C3
GO: Biological Process	GO:0034114	regulation of heterotypic cell-cell adhesion	 	8.131E-7	1.167E-3	9.486E-6	7.443E-5	4	28	FGA,FGB,APOA1,FGG
GO: Biological Process	GO:0001812	positive regulation of type I hypersensitivity	 	9.353E-7	1.342E-3	1.082E-5	8.493E-5	3	8	IGHG2,IGHG3,IGHG4
GO: Biological Process	GO:1903035	negative regulation of response to wounding	 	9.694E-7	1.391E-3	1.113E-5	8.732E-5	6	127	FGA,FGB,APCS,SERPING1,FGG,APOH
GO: Biological Process	GO:0001906	cell killing	 	1.072E-6	1.539E-3	1.221E-5	9.582E-5	8	301	CFH,SAA1,SAA2,IGHG2,IGHG3,IGHG4,C3,C9
GO: Biological Process	GO:0030195	negative regulation of blood coagulation	 	1.322E-6	1.897E-3	1.493E-5	1.172E-4	5	73	FGA,FGB,SERPING1,FGG,APOH
GO: Biological Process	GO:0045861	negative regulation of proteolysis	 	1.335E-6	1.916E-3	1.497E-5	1.174E-4	9	422	A2M,SERPINA3,SERPINA1,SERPING1,SERPINC1,C3,PZP,SERPINA2,ITIH4
GO: Biological Process	GO:0006508	proteolysis	 	1.370E-6	1.966E-3	1.524E-5	1.196E-4	18	1975	A2M,SERPINA3,SERPINA1,HP,IGHG2,IGHG3,IGHG4,HPR,FGA,FGB,SERPING1,SERPINC1,C3,FGG,APOH,PZP,SERPINA2,ITIH4
GO: Biological Process	GO:0001810	regulation of type I hypersensitivity	 	1.400E-6	2.009E-3	1.529E-5	1.200E-4	3	9	IGHG2,IGHG3,IGHG4
GO: Biological Process	GO:0016068	type I hypersensitivity	 	1.400E-6	2.009E-3	1.529E-5	1.200E-4	3	9	IGHG2,IGHG3,IGHG4
GO: Biological Process	GO:1900047	negative regulation of hemostasis	 	1.415E-6	2.030E-3	1.529E-5	1.200E-4	5	74	FGA,FGB,SERPING1,FGG,APOH
GO: Biological Process	GO:0002888	positive regulation of myeloid leukocyte mediated immunity	 	1.417E-6	2.033E-3	1.529E-5	1.200E-4	4	32	IGHG2,IGHG3,IGHG4,C3
GO: Biological Process	GO:0002673	regulation of acute inflammatory response	 	1.513E-6	2.171E-3	1.620E-5	1.271E-4	5	75	IGHG2,IGHG3,IGHG4,APCS,C3
GO: Biological Process	GO:0050819	negative regulation of coagulation	 	1.725E-6	2.475E-3	1.833E-5	1.439E-4	5	77	FGA,FGB,SERPING1,FGG,APOH
GO: Biological Process	GO:0030162	regulation of proteolysis	 	1.768E-6	2.537E-3	1.866E-5	1.464E-4	12	863	A2M,SERPINA3,SERPINA1,IGHG2,IGHG3,IGHG4,SERPING1,SERPINC1,C3,PZP,SERPINA2,ITIH4
GO: Biological Process	GO:0010038	response to metal ion	 	1.918E-6	2.752E-3	2.009E-5	1.576E-4	10	571	SERPINA1,HP,HPR,FGA,FGB,CP,C3,ALB,FGG,CRP
GO: Biological Process	GO:0060267	positive regulation of respiratory burst	 	1.997E-6	2.865E-3	2.072E-5	1.625E-4	3	10	IGHA1,IGHA2,JCHAIN
GO: Biological Process	GO:1903034	regulation of response to wounding	 	2.007E-6	2.880E-3	2.072E-5	1.625E-4	7	227	FGA,FGB,APCS,SERPING1,SERPINC1,FGG,APOH
GO: Biological Process	GO:0032940	secretion by cell	 	2.038E-6	2.925E-3	2.089E-5	1.639E-4	16	1607	A2M,SERPINA3,ORM1,ORM2,SAA1,SERPINA1,HP,FGA,FGB,SERPING1,C3,APOA1,ALB,FGG,APOH,ITIH4
GO: Biological Process	GO:0001788	antibody-dependent cellular cytotoxicity	 	2.740E-6	3.933E-3	2.789E-5	2.188E-4	3	11	IGHG2,IGHG3,IGHG4
