Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Human Phenotype	HP:0010765	Palmar hyperkeratosis	 	5.305E-17	3.332E-14	4.760E-15	3.342E-14	14	160	KRT1,KRT2,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT10,KRT14,KRT16,KRT17,KRT6C,DSG1,DSP
Human Phenotype	HP:0000962	Hyperkeratosis	 	4.463E-16	2.803E-13	3.504E-14	2.460E-13	15	243	KRT1,KRT2,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT10,KRT13,KRT14,KRT16,KRT17,KRT6C,DSG1,DSP
Human Phenotype	HP:0100872	Abnormality of the plantar skin of foot	 	5.764E-16	3.620E-13	4.022E-14	2.824E-13	14	189	KRT1,KRT2,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT10,KRT14,KRT16,KRT17,KRT6C,DSG1,DSP
Human Phenotype	HP:0033800	Blistering by anatomical location	 	2.320E-15	1.457E-12	1.457E-13	1.023E-12	8	20	KRT1,KRT5,KRT6A,KRT6B,KRT14,KRT16,KRT17,DSG1
Human Phenotype	HP:0011368	Epidermal thickening	 	4.469E-15	2.807E-12	2.552E-13	1.791E-12	16	360	KRT1,KRT2,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT10,KRT13,KRT14,KRT16,FLG2,KRT17,KRT6C,DSG1,DSP
Human Phenotype	HP:0001072	Thickened skin	 	2.496E-14	1.567E-11	1.306E-12	9.169E-12	16	401	KRT1,KRT2,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT10,KRT13,KRT14,KRT16,FLG2,KRT17,KRT6C,DSG1,DSP
Human Phenotype	HP:0040211	Abnormal skin morphology of the palm	 	2.462E-12	1.546E-9	1.189E-10	8.350E-10	14	343	KRT1,KRT2,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT10,KRT14,KRT16,KRT17,KRT6C,DSG1,DSP
Human Phenotype	HP:0011124	Abnormal epidermal morphology	 	2.774E-12	1.742E-9	1.244E-10	8.735E-10	9	70	KRT1,KRT2,JUP,KRT10,KRT13,FLG2,KRT6C,DSG1,DSP
Human Phenotype	HP:0008404	Nail dystrophy	 	1.762E-11	1.106E-8	6.915E-10	4.855E-9	10	126	KRT1,KRT5,KRT6A,KRT6B,JUP,KRT14,KRT16,KRT17,DSG1,DSP
Human Phenotype	HP:0000975	Hyperhidrosis	 	1.762E-11	1.106E-8	6.915E-10	4.855E-9	10	126	KRT1,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT14,KRT16,KRT17,DSG1
Human Phenotype	HP:0100871	Abnormality of the palm	 	4.510E-11	2.832E-8	1.666E-9	1.170E-8	14	424	KRT1,KRT2,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT10,KRT14,KRT16,KRT17,KRT6C,DSG1,DSP
Human Phenotype	HP:0011356	Regional abnormality of skin	 	9.252E-11	5.810E-8	3.219E-9	2.260E-8	14	447	KRT1,KRT2,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT10,KRT14,KRT16,KRT17,KRT6C,DSG1,DSP
Human Phenotype	HP:0025092	Epidermal acanthosis	 	9.739E-11	6.116E-8	3.219E-9	2.260E-8	7	39	KRT1,JUP,KRT10,KRT13,KRT6C,DSG1,DSP
Human Phenotype	HP:0025248	Eruptive vellus hair cyst	 	2.186E-10	1.373E-7	6.536E-9	4.589E-8	4	4	KRT6A,KRT6B,KRT16,KRT17
Human Phenotype	HP:0012035	Steatocystoma multiplex	 	2.186E-10	1.373E-7	6.536E-9	4.589E-8	4	4	KRT6A,KRT6B,KRT16,KRT17
Human Phenotype	HP:0001805	Onychogryposis	 	2.970E-10	1.865E-7	8.478E-9	5.952E-8	6	24	KRT5,KRT6A,KRT6B,KRT14,KRT16,KRT17
Human Phenotype	HP:0001231	Abnormal fingernail morphology	 	6.975E-10	4.380E-7	1.905E-8	1.337E-7	10	182	KRT1,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT14,KRT16,KRT17,DSP
Human Phenotype	HP:0007550	Hypohidrosis or hyperhidrosis	 	8.198E-10	5.148E-7	2.145E-8	1.506E-7	10	185	KRT1,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT14,KRT16,KRT17,DSG1
Human Phenotype	HP:0007490	Linear arrays of macular hyperkeratoses in flexural areas	 	1.086E-9	6.821E-7	2.713E-8	1.905E-7	4	5	KRT6A,KRT6B,KRT16,KRT17
Human Phenotype	HP:0025276	Abnormality of skin adnexa physiology	 	1.123E-9	7.054E-7	2.713E-8	1.905E-7	10	191	KRT1,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT14,KRT16,KRT17,DSG1
Human Phenotype	HP:0000971	Abnormal sweat gland morphology	 	1.378E-9	8.651E-7	3.204E-8	2.249E-7	10	195	KRT1,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT14,KRT16,KRT17,DSG1
Human Phenotype	HP:0012514	Lower limb pain	 	1.959E-9	1.230E-6	4.394E-8	3.085E-7	6	32	KRT5,KRT6A,KRT6B,KRT14,KRT16,KRT17
Human Phenotype	HP:0002164	Nail dysplasia	 	2.721E-9	1.709E-6	5.892E-8	4.137E-7	10	209	KRT1,KRT5,KRT6A,KRT6B,JUP,KRT14,KRT16,KRT17,DSG1,DSP
Human Phenotype	HP:0100792	Acantholysis	 	3.250E-9	2.041E-6	6.803E-8	4.776E-7	4	6	KRT2,JUP,DSG1,DSP
Human Phenotype	HP:0000695	Natal tooth	 	3.482E-9	2.187E-6	7.055E-8	4.953E-7	6	35	KRT6A,KRT6B,JUP,KRT16,KRT17,DSP
Human Phenotype	HP:0002115	Sparse or absent hair	 	7.169E-9	4.502E-6	1.357E-7	9.526E-7	12	398	KRT5,KRT6A,KRT6B,JUP,KRT14,KRT16,KRT17,KRT71,DSG1,DSP,KRT25,KRT74
Human Phenotype	HP:0030318	Angular cheilitis	 	7.562E-9	4.749E-6	1.357E-7	9.526E-7	4	7	KRT6A,KRT6B,KRT16,KRT17
Human Phenotype	HP:0008401	Onychogryposis of toenails	 	7.562E-9	4.749E-6	1.357E-7	9.526E-7	4	7	KRT6A,KRT6B,KRT16,KRT17
Human Phenotype	HP:0001819	Onychogryposis	 	7.562E-9	4.749E-6	1.357E-7	9.526E-7	4	7	KRT6A,KRT6B,KRT16,KRT17
Human Phenotype	HP:0006288	Advanced eruption of teeth	 	9.500E-9	5.966E-6	1.612E-7	1.132E-6	6	41	KRT6A,KRT6B,JUP,KRT16,KRT17,DSP
Human Phenotype	HP:0009763	Limb pain	 	9.500E-9	5.966E-6	1.612E-7	1.132E-6	6	41	KRT5,KRT6A,KRT6B,KRT14,KRT16,KRT17
Human Phenotype	HP:0002224	Woolly hair	 	1.090E-8	6.842E-6	1.801E-7	1.264E-6	5	20	JUP,KRT71,DSP,KRT25,KRT74
Human Phenotype	HP:0030268	Hyperplastic callus formation	 	1.508E-8	9.473E-6	2.429E-7	1.705E-6	4	8	KRT6A,KRT6B,KRT16,KRT17
Human Phenotype	HP:0040036	Onychogryposis of fingernail	 	2.708E-8	1.701E-5	4.251E-7	2.985E-6	4	9	KRT6A,KRT6B,KRT16,KRT17
Human Phenotype	HP:0011362	Abnormal hair quantity	 	3.004E-8	1.886E-5	4.601E-7	3.230E-6	14	689	KRT1,KRT5,KRT6A,KRT6B,JUP,KRT10,KRT14,KRT16,KRT17,KRT71,DSG1,DSP,KRT25,KRT74
Human Phenotype	HP:0007475	Congenital bullous ichthyosiform erythroderma	 	6.152E-8	3.864E-5	9.199E-7	6.458E-6	3	3	KRT1,KRT2,KRT10
Human Phenotype	HP:0001818	Paronychia	 	7.054E-8	4.430E-5	1.030E-6	7.233E-6	4	11	KRT6A,KRT6B,KRT16,KRT17
Human Phenotype	HP:0001597	Abnormality of the nail	 	9.701E-8	6.092E-5	1.385E-6	9.720E-6	11	395	KRT1,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT14,KRT16,KRT17,DSG1,DSP
Human Phenotype	HP:0007410	Palmoplantar hyperhidrosis	 	1.055E-7	6.627E-5	1.465E-6	1.028E-5	4	12	KRT6A,KRT6B,KRT16,KRT17
Human Phenotype	HP:0010783	Erythema	 	1.073E-7	6.738E-5	1.465E-6	1.028E-5	7	103	KRT1,KRT2,KRT5,KRT9,KRT10,KRT14,DSP
Human Phenotype	HP:0011069	Supernumerary tooth	 	1.801E-7	1.131E-4	2.406E-6	1.689E-5	6	66	KRT6A,KRT6B,JUP,KRT16,KRT17,DSP
Human Phenotype	HP:0030766	Ear pain	 	2.887E-7	1.813E-4	3.626E-6	2.545E-5	4	15	KRT6A,KRT6B,KRT16,KRT17
Human Phenotype	HP:0100803	Abnormality of the periungual region	 	2.887E-7	1.813E-4	3.626E-6	2.545E-5	4	15	KRT6A,KRT6B,KRT16,KRT17
Human Phenotype	HP:0001802	Absent toenail	 	2.887E-7	1.813E-4	3.626E-6	2.545E-5	4	15	KRT5,JUP,KRT14,DSP
Human Phenotype	HP:0000535	Sparse and thin eyebrow	 	3.314E-7	2.081E-4	4.081E-6	2.865E-5	6	73	JUP,KRT17,KRT71,DSP,KRT25,KRT74
Human Phenotype	HP:0100798	Fingernail dysplasia	 	5.006E-7	3.144E-4	5.932E-6	4.164E-5	4	17	KRT6A,KRT6B,KRT16,KRT17
Human Phenotype	HP:0006089	Palmar hyperhidrosis	 	5.006E-7	3.144E-4	5.932E-6	4.164E-5	4	17	KRT6A,KRT6B,KRT16,KRT17
Human Phenotype	HP:0001596	Alopecia	 	5.949E-7	3.736E-4	6.919E-6	4.858E-5	8	197	KRT5,KRT6A,KRT6B,JUP,KRT14,KRT16,KRT17,DSP
Human Phenotype	HP:0011354	Generalized abnormality of skin	 	6.884E-7	4.323E-4	7.720E-6	5.420E-5	19	1904	KRT1,KRT2,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT10,KRT13,KRT14,KRT16,FLG2,KRT17,KRT6C,KRT71,DSG1,DSP,KRT25,KRT74
Human Phenotype	HP:0011121	Abnormality of skin morphology	 	6.884E-7	4.323E-4	7.720E-6	5.420E-5	19	1904	KRT1,KRT2,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT10,KRT13,KRT14,KRT16,FLG2,KRT17,KRT6C,KRT71,DSG1,DSP,KRT25,KRT74
Human Phenotype	HP:0045074	Thin eyebrow	 	7.693E-7	4.831E-4	8.476E-6	5.951E-5	6	84	JUP,KRT17,KRT71,DSP,KRT25,KRT74
Human Phenotype	HP:0100825	Cheilitis	 	1.011E-6	6.348E-4	1.095E-5	7.684E-5	4	20	KRT6A,KRT6B,KRT16,KRT17
Human Phenotype	HP:0200041	Skin erosion	 	1.245E-6	7.821E-4	1.304E-5	9.151E-5	4	21	KRT5,JUP,KRT14,DSP
Human Phenotype	HP:0007502	Follicular hyperkeratosis	 	1.245E-6	7.821E-4	1.304E-5	9.151E-5	4	21	KRT6A,KRT6B,KRT16,KRT17
Human Phenotype	HP:0200040	Epidermoid cyst	 	1.518E-6	9.533E-4	1.563E-5	1.097E-4	4	22	KRT6A,KRT6B,KRT16,KRT17
Human Phenotype	HP:0025125	White lesion of the oral mucosa	 	1.833E-6	1.151E-3	1.827E-5	1.283E-4	4	23	KRT6A,KRT6B,KRT16,KRT17
Human Phenotype	HP:0002745	Oral leukoplakia	 	1.833E-6	1.151E-3	1.827E-5	1.283E-4	4	23	KRT6A,KRT6B,KRT16,KRT17
Human Phenotype	HP:0001609	Hoarse voice	 	3.051E-6	1.916E-3	2.965E-5	2.082E-4	6	106	KRT5,KRT6A,KRT6B,KRT14,KRT16,KRT17
Human Phenotype	HP:0001036	Parakeratosis	 	3.069E-6	1.928E-3	2.965E-5	2.082E-4	4	26	KRT5,KRT13,FLG2,DSP
Human Phenotype	HP:0045075	Sparse eyebrow	 	3.792E-6	2.381E-3	3.608E-5	2.533E-4	6	110	JUP,KRT17,KRT71,DSP,KRT25,KRT74
Human Phenotype	HP:0025245	Cutaneous cyst	 	4.181E-6	2.626E-3	3.891E-5	2.732E-4	4	28	KRT6A,KRT6B,KRT16,KRT17
Human Phenotype	HP:0001581	Recurrent skin infections	 	4.214E-6	2.646E-3	3.891E-5	2.732E-4	6	112	KRT1,KRT5,KRT9,KRT14,DSG1,DSP
Human Phenotype	HP:0001057	Aplasia cutis congenita	 	5.566E-6	3.496E-3	5.066E-5	3.557E-4	4	30	KRT5,JUP,KRT14,DSP
Human Phenotype	HP:0002727	Abnormal tendency to infections of the skin	 	7.275E-6	4.569E-3	6.527E-5	4.582E-4	6	123	KRT1,KRT5,KRT9,KRT14,DSG1,DSP
Human Phenotype	HP:0001030	Fragile skin	 	9.318E-6	5.852E-3	8.242E-5	5.786E-4	4	34	KRT5,JUP,KRT14,DSP
Human Phenotype	HP:0040162	Orthokeratosis	 	9.902E-6	6.218E-3	8.636E-5	6.063E-4	3	11	FLG2,DSG1,DSP
Human Phenotype	HP:0046506	Pain in head and neck region	 	1.177E-5	7.393E-3	1.013E-4	7.110E-4	4	36	KRT6A,KRT6B,KRT16,KRT17
Human Phenotype	HP:0008069	Neoplasm of the skin	 	1.283E-5	8.059E-3	1.075E-4	7.547E-4	8	296	KRT1,KRT5,KRT6A,KRT6B,KRT9,KRT14,KRT16,KRT17
Human Phenotype	HP:0001595	Abnormal hair morphology	 	1.284E-5	8.062E-3	1.075E-4	7.547E-4	14	1108	KRT1,KRT5,KRT6A,KRT6B,JUP,KRT10,KRT14,KRT16,KRT17,KRT71,DSG1,DSP,KRT25,KRT74
Human Phenotype	HP:0011138	Abnormality of skin adnexa morphology	 	1.383E-5	8.684E-3	1.143E-4	8.022E-4	15	1301	KRT1,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT10,KRT14,KRT16,KRT17,KRT71,DSG1,DSP,KRT25,KRT74
Human Phenotype	HP:0007438	Mottled pigmentation of the trunk and proximal extremities	 	1.641E-5	1.031E-2	1.321E-4	9.276E-4	2	2	KRT5,KRT14
Human Phenotype	HP:0007494	Discrete 2 to 5-mm hyper- and hypopigmented macules	 	1.641E-5	1.031E-2	1.321E-4	9.276E-4	2	2	KRT5,KRT14
Human Phenotype	HP:0100840	Aplasia/Hypoplasia of the eyebrow	 	3.298E-5	2.071E-2	2.621E-4	1.840E-3	6	160	JUP,KRT17,KRT71,DSP,KRT25,KRT74
Human Phenotype	HP:0007559	Localized epidermolytic hyperkeratosis	 	4.892E-5	3.072E-2	3.702E-4	2.599E-3	2	3	KRT1,KRT9
Human Phenotype	HP:0006670	Impaired myocardial contractility	 	4.892E-5	3.072E-2	3.702E-4	2.599E-3	2	3	JUP,DSP
Human Phenotype	HP:0007497	Focal friction-related palmoplantar hyperkeratosis	 	4.892E-5	3.072E-2	3.702E-4	2.599E-3	2	3	KRT5,KRT14
Human Phenotype	HP:0007599	Generalized reticulate brown pigmentation	 	4.892E-5	3.072E-2	3.702E-4	2.599E-3	2	3	KRT5,KRT14
Human Phenotype	HP:0011355	Localized skin lesion	 	5.456E-5	3.426E-2	4.079E-4	2.864E-3	11	744	KRT1,KRT2,KRT5,KRT6A,KRT6B,JUP,KRT10,KRT14,KRT16,KRT17,DSP
Human Phenotype	HP:0001019	Erythroderma	 	5.590E-5	3.511E-2	4.130E-4	2.900E-3	4	53	KRT1,KRT10,DSG1,DSP
Human Phenotype	HP:0002231	Sparse body hair	 	6.955E-5	4.368E-2	5.079E-4	3.566E-3	4	56	JUP,KRT71,KRT25,KRT74
Human Phenotype	HP:0001798	Anonychia	 	8.549E-5	5.369E-2	6.171E-4	4.332E-3	4	59	KRT5,JUP,KRT14,DSP
Human Phenotype	HP:0005338	Sparse lateral eyebrow	 	8.974E-5	5.636E-2	6.319E-4	4.436E-3	3	22	KRT71,KRT25,KRT74
Human Phenotype	HP:0025238	Foot pain	 	9.760E-5	6.130E-2	6.319E-4	4.436E-3	2	4	KRT5,KRT14
Human Phenotype	HP:0010705	4-5 finger syndactyly	 	9.760E-5	6.130E-2	6.319E-4	4.436E-3	2	4	JUP,DSP
Human Phenotype	HP:0045059	Hyperkeratotic papule	 	9.760E-5	6.130E-2	6.319E-4	4.436E-3	2	4	KRT5,KRT14
Human Phenotype	HP:0005597	Congenital alopecia totalis	 	9.760E-5	6.130E-2	6.319E-4	4.436E-3	2	4	JUP,DSP
Human Phenotype	HP:0007530	Punctate palmoplantar hyperkeratosis	 	9.760E-5	6.130E-2	6.319E-4	4.436E-3	2	4	KRT5,KRT14
Human Phenotype	HP:0007585	Skin fragility with non-scarring blistering	 	9.760E-5	6.130E-2	6.319E-4	4.436E-3	2	4	KRT5,KRT14
Human Phenotype	HP:0008094	Widely spaced toes	 	9.760E-5	6.130E-2	6.319E-4	4.436E-3	2	4	JUP,DSP
Human Phenotype	HP:0010298	Smooth tongue	 	9.760E-5	6.130E-2	6.319E-4	4.436E-3	2	4	KRT5,KRT14
Human Phenotype	HP:0031464	Genital blistering	 	9.760E-5	6.130E-2	6.319E-4	4.436E-3	2	4	KRT5,KRT14
Human Phenotype	HP:0001760	Abnormal foot morphology	 	1.250E-4	7.851E-2	8.011E-4	5.624E-3	14	1338	KRT1,KRT2,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT10,KRT14,KRT16,KRT17,KRT6C,DSG1,DSP
Human Phenotype	HP:0002217	Slow-growing hair	 	1.330E-4	8.350E-2	8.350E-4	5.862E-3	3	25	KRT71,KRT25,KRT74
Human Phenotype	HP:0011363	Abnormality of hair growth rate	 	1.330E-4	8.350E-2	8.350E-4	5.862E-3	3	25	KRT71,KRT25,KRT74
Human Phenotype	HP:0008070	Sparse hair	 	1.428E-4	8.970E-2	8.881E-4	6.235E-3	7	303	JUP,KRT17,KRT71,DSG1,DSP,KRT25,KRT74
Human Phenotype	HP:0007431	Congenital ichthyosiform erythroderma	 	1.499E-4	9.414E-2	9.140E-4	6.417E-3	3	26	KRT1,KRT2,KRT10
Human Phenotype	HP:0040170	Abnormality of hair growth	 	1.499E-4	9.414E-2	9.140E-4	6.417E-3	3	26	KRT71,KRT25,KRT74
Human Phenotype	HP:0003489	Acute episodes of neuropathic symptoms	 	1.623E-4	1.019E-1	9.264E-4	6.504E-3	2	5	KRT5,KRT14
Human Phenotype	HP:0007441	Hyperpigmented/hypopigmented macules	 	1.623E-4	1.019E-1	9.264E-4	6.504E-3	2	5	KRT5,KRT14
Human Phenotype	HP:0007427	Reticulated skin pigmentation	 	1.623E-4	1.019E-1	9.264E-4	6.504E-3	2	5	KRT5,KRT14
Human Phenotype	HP:0007483	Depigmentation/hyperpigmentation of skin	 	1.623E-4	1.019E-1	9.264E-4	6.504E-3	2	5	KRT5,KRT14
Human Phenotype	HP:0009884	Tapered distal phalanges of finger	 	1.623E-4	1.019E-1	9.264E-4	6.504E-3	2	5	JUP,DSP
Human Phenotype	HP:0007589	Aplasia cutis congenita on trunk or limbs	 	1.623E-4	1.019E-1	9.264E-4	6.504E-3	2	5	KRT5,KRT14
Human Phenotype	HP:0031274	Hypovolemic shock	 	1.623E-4	1.019E-1	9.264E-4	6.504E-3	2	5	JUP,DSP
Human Phenotype	HP:0008064	Ichthyosis	 	1.673E-4	1.051E-1	9.468E-4	6.647E-3	5	133	KRT1,KRT2,KRT9,KRT10,DSP
Human Phenotype	HP:0011830	Abnormal oral mucosa morphology	 	1.717E-4	1.078E-1	9.629E-4	6.760E-3	7	312	KRT5,KRT6A,KRT6B,KRT14,KRT16,KRT17,DSP
Human Phenotype	HP:0011357	Abnormality of hair density	 	1.752E-4	1.100E-1	9.737E-4	6.836E-3	7	313	JUP,KRT17,KRT71,DSG1,DSP,KRT25,KRT74
Human Phenotype	HP:0011122	Abnormality of skin physiology	 	1.906E-4	1.197E-1	1.050E-3	7.371E-3	9	557	KRT1,KRT5,KRT9,KRT10,KRT14,FLG2,KRT17,DSG1,DSP
Human Phenotype	HP:0006292	Abnormality of dental eruption	 	2.057E-4	1.292E-1	1.123E-3	7.886E-3	6	222	KRT6A,KRT6B,JUP,KRT16,KRT17,DSP
Human Phenotype	HP:0000992	Cutaneous photosensitivity	 	2.187E-4	1.373E-1	1.184E-3	8.311E-3	4	75	KRT1,KRT5,KRT10,KRT14
Human Phenotype	HP:0010719	Abnormality of hair texture	 	2.269E-4	1.425E-1	1.218E-3	8.549E-3	6	226	JUP,KRT17,KRT71,DSP,KRT25,KRT74
Human Phenotype	HP:0007423	Skin inflammation	 	2.302E-4	1.446E-1	1.225E-3	8.601E-3	4	76	KRT1,KRT10,DSG1,DSP
Human Phenotype	HP:0001155	Abnormality of the hand	 	2.389E-4	1.500E-1	1.250E-3	8.774E-3	14	1414	KRT1,KRT2,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT10,KRT14,KRT16,KRT17,KRT6C,DSG1,DSP
Human Phenotype	HP:0040111	Bilateral external ear deformity	 	2.428E-4	1.525E-1	1.250E-3	8.774E-3	2	6	JUP,DSP
Human Phenotype	HP:0030350	Erythematous papule	 	2.428E-4	1.525E-1	1.250E-3	8.774E-3	2	6	KRT5,KRT14
Human Phenotype	HP:0006097	3-4 finger syndactyly	 	2.428E-4	1.525E-1	1.250E-3	8.774E-3	2	6	JUP,DSP
Human Phenotype	HP:0040189	Scaling skin	 	2.814E-4	1.767E-1	1.437E-3	1.009E-2	3	32	KRT1,KRT10,FLG2
Human Phenotype	HP:0010624	Aplastic/hypoplastic toenail	 	3.088E-4	1.939E-1	1.564E-3	1.098E-2	4	82	KRT5,JUP,KRT14,DSP
Human Phenotype	HP:0003228	Hypernatremia	 	3.391E-4	2.129E-1	1.690E-3	1.186E-2	2	7	DSG1,DSP
Human Phenotype	HP:0012513	Upper limb pain	 	3.391E-4	2.129E-1	1.690E-3	1.186E-2	2	7	KRT5,KRT14
Human Phenotype	HP:0001070	Mottled pigmentation	 	4.510E-4	2.832E-1	2.113E-3	1.484E-2	2	8	KRT5,KRT14
Human Phenotype	HP:0007447	Diffuse palmoplantar hyperkeratosis	 	4.510E-4	2.832E-1	2.113E-3	1.484E-2	2	8	KRT1,KRT14
Human Phenotype	HP:0009719	Hypomelanotic macule	 	4.510E-4	2.832E-1	2.113E-3	1.484E-2	2	8	KRT5,KRT14
Human Phenotype	HP:0005590	Spotty hypopigmentation	 	4.510E-4	2.832E-1	2.113E-3	1.484E-2	2	8	KRT5,KRT14
Human Phenotype	HP:0005585	Spotty hyperpigmentation	 	4.510E-4	2.832E-1	2.113E-3	1.484E-2	2	8	KRT5,KRT14
Human Phenotype	HP:0011663	Right ventricular cardiomyopathy	 	4.510E-4	2.832E-1	2.113E-3	1.484E-2	2	8	JUP,DSP
Human Phenotype	HP:0031446	Erosion of oral mucosa	 	4.510E-4	2.832E-1	2.113E-3	1.484E-2	2	8	KRT5,KRT14
Human Phenotype	HP:0031273	Shock	 	4.510E-4	2.832E-1	2.113E-3	1.484E-2	2	8	JUP,DSP
Human Phenotype	HP:0008065	Aplasia/Hypoplasia of the skin	 	5.550E-4	3.485E-1	2.558E-3	1.796E-2	5	172	KRT2,KRT5,JUP,KRT14,DSP
Human Phenotype	HP:0033804	Subepidermal blistering	 	5.783E-4	3.632E-1	2.558E-3	1.796E-2	2	9	KRT5,KRT14
Human Phenotype	HP:0033801	Blistering by histological location	 	5.783E-4	3.632E-1	2.558E-3	1.796E-2	2	9	KRT5,KRT14
Human Phenotype	HP:0003340	Abnormal dermatological laboratory findings	 	5.783E-4	3.632E-1	2.558E-3	1.796E-2	2	9	KRT5,KRT14
Human Phenotype	HP:0003341	Subepidermal blistering with cleavage in the lamina lucida	 	5.783E-4	3.632E-1	2.558E-3	1.796E-2	2	9	KRT5,KRT14
Human Phenotype	HP:0004057	Mitten deformity	 	5.783E-4	3.632E-1	2.558E-3	1.796E-2	2	9	JUP,DSP
Human Phenotype	HP:0032449	Abnormal dermoepidermal hemidesmosome morphology	 	5.783E-4	3.632E-1	2.558E-3	1.796E-2	2	9	JUP,DSP
Human Phenotype	HP:0009123	Mixed hypo- and hyperpigmentation of the skin	 	5.783E-4	3.632E-1	2.558E-3	1.796E-2	2	9	KRT5,KRT14
Human Phenotype	HP:0002817	Abnormality of the upper limb	 	6.320E-4	3.969E-1	2.776E-3	1.949E-2	14	1539	KRT1,KRT2,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT10,KRT14,KRT16,KRT17,KRT6C,DSG1,DSP
Human Phenotype	HP:0011123	Inflammatory abnormality of the skin	 	6.427E-4	4.036E-1	2.803E-3	1.968E-2	8	513	KRT1,KRT5,KRT9,KRT10,KRT14,KRT17,DSG1,DSP
Human Phenotype	HP:0000989	Pruritus	 	6.594E-4	4.141E-1	2.856E-3	2.005E-2	4	100	KRT5,KRT14,FLG2,DSP
Human Phenotype	HP:0031538	Abnormal dermoepidermal junction morphology	 	7.211E-4	4.529E-1	3.102E-3	2.178E-2	2	10	JUP,DSP
Human Phenotype	HP:0002289	Alopecia universalis	 	8.792E-4	5.521E-1	3.676E-3	2.581E-2	2	11	JUP,DSP
Human Phenotype	HP:0009903	Conjunctival nodule	 	8.792E-4	5.521E-1	3.676E-3	2.581E-2	2	11	KRT1,KRT10
Human Phenotype	HP:0100780	Conjunctival hamartoma	 	8.792E-4	5.521E-1	3.676E-3	2.581E-2	2	11	KRT1,KRT10
Human Phenotype	HP:0200097	Oral mucosal blisters	 	8.792E-4	5.521E-1	3.676E-3	2.581E-2	2	11	KRT5,KRT14
Human Phenotype	HP:0002299	Brittle hair	 	8.840E-4	5.551E-1	3.676E-3	2.581E-2	3	47	KRT71,KRT25,KRT74
Human Phenotype	HP:0002814	Abnormality of the lower limb	 	9.791E-4	6.148E-1	4.045E-3	2.840E-2	14	1600	KRT1,KRT2,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT10,KRT14,KRT16,KRT17,KRT6C,DSG1,DSP
Human Phenotype	HP:0007418	Alopecia totalis	 	1.052E-3	6.609E-1	4.264E-3	2.993E-2	2	12	JUP,DSP
Human Phenotype	HP:0006673	Reduced systolic function	 	1.052E-3	6.609E-1	4.264E-3	2.993E-2	2	12	JUP,DSP
Human Phenotype	HP:0001233	2-3 finger syndactyly	 	1.052E-3	6.609E-1	4.264E-3	2.993E-2	2	12	JUP,DSP
Human Phenotype	HP:0006682	Premature ventricular contraction	 	1.241E-3	7.791E-1	4.994E-3	3.506E-2	2	13	JUP,DSP
Human Phenotype	HP:0006483	Abnormal number of teeth	 	1.299E-3	8.155E-1	5.190E-3	3.644E-2	6	313	KRT6A,KRT6B,JUP,KRT16,KRT17,DSP
Human Phenotype	HP:0001022	Albinism	 	1.345E-3	8.450E-1	5.190E-3	3.644E-2	5	209	KRT5,KRT14,KRT71,KRT25,KRT74
Human Phenotype	HP:0001010	Hypopigmentation of the skin	 	1.345E-3	8.450E-1	5.190E-3	3.644E-2	5	209	KRT5,KRT14,KRT71,KRT25,KRT74
Human Phenotype	HP:0005599	Hypopigmentation of hair	 	1.345E-3	8.450E-1	5.190E-3	3.644E-2	5	209	KRT5,KRT14,KRT71,KRT25,KRT74
Human Phenotype	HP:0007513	Generalized hypopigmentation	 	1.345E-3	8.450E-1	5.190E-3	3.644E-2	5	209	KRT5,KRT14,KRT71,KRT25,KRT74
Human Phenotype	HP:0001107	Ocular albinism	 	1.345E-3	8.450E-1	5.190E-3	3.644E-2	5	209	KRT5,KRT14,KRT71,KRT25,KRT74
Human Phenotype	HP:0011276	Vascular skin abnormality	 	1.347E-3	8.459E-1	5.190E-3	3.644E-2	7	437	KRT1,KRT2,KRT5,KRT9,KRT10,KRT14,DSP
Human Phenotype	HP:0009887	Abnormality of hair pigmentation	 	1.434E-3	9.007E-1	5.429E-3	3.812E-2	5	212	KRT5,KRT14,KRT71,KRT25,KRT74
